ilx,label,definition,comment,type,status,synonyms,existing_ids,superclasses,ancestors,relationships,annotations,ontologies
ilx_0770317,cochlear nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770317', 'iri': 'http://uri.interlex.org/base/ilx_0770317', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770317', 'term_label': 'cochlear nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001720'}, {'term_ilx': 'ilx_0770317', 'term_label': 'cochlear nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1151'}, {'term_ilx': 'ilx_0770317', 'term_label': 'cochlear nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma54603'}]",[]
ilx_0770446,Central vein of liver (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770446', 'iri': 'http://uri.interlex.org/base/ilx_0770446', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770446', 'term_label': 'Central vein of liver (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0006841'}, {'term_ilx': 'ilx_0770446', 'term_label': 'Central vein of liver (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma17544'}]",[]
ilx_0770574,Papillary muscle of right ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770574', 'iri': 'http://uri.interlex.org/base/ilx_0770574', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770574', 'term_label': 'Papillary muscle of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma7259'}, {'term_ilx': 'ilx_0770574', 'term_label': 'Papillary muscle of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004523'}]",[]
ilx_0770565,ramus mandibularis externus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770565', 'iri': 'http://uri.interlex.org/base/ilx_0770565', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770565', 'term_label': 'ramus mandibularis externus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_3010765'}]",[]
ilx_0770881,Terminal nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770881', 'iri': 'http://uri.interlex.org/base/ilx_0770881', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770881', 'term_label': 'Terminal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/802'}, {'term_ilx': 'ilx_0770881', 'term_label': 'Terminal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002924'}, {'term_ilx': 'ilx_0770881', 'term_label': 'Terminal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_4044'}, {'term_ilx': 'ilx_0770881', 'term_label': 'Terminal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/885'}]",[]
ilx_0770882,Outflow part of right ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770882', 'iri': 'http://uri.interlex.org/base/ilx_0770882', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770882', 'term_label': 'Outflow part of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0005953'}, {'term_ilx': 'ilx_0770882', 'term_label': 'Outflow part of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma7216'}]",[]
ilx_0770910,median nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770910', 'iri': 'http://uri.interlex.org/base/ilx_0770910', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770910', 'term_label': 'median nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001148'}, {'term_ilx': 'ilx_0770910', 'term_label': 'median nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14385'}, {'term_ilx': 'ilx_0770910', 'term_label': 'median nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/1134'}]",[]
ilx_0770902,Metencephalon (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770902', 'iri': 'http://uri.interlex.org/base/ilx_0770902', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770902', 'term_label': 'Metencephalon (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_965'}, {'term_ilx': 'ilx_0770902', 'term_label': 'Metencephalon (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma62003'}, {'term_ilx': 'ilx_0770902', 'term_label': 'Metencephalon (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001895'}]",[]
ilx_0770914,Mucosa of urethra (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770914', 'iri': 'http://uri.interlex.org/base/ilx_0770914', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770914', 'term_label': 'Mucosa of urethra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0012299'}, {'term_ilx': 'ilx_0770914', 'term_label': 'Mucosa of urethra (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma76904'}]",[]
ilx_0771095,Tail of pancreas (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771095', 'iri': 'http://uri.interlex.org/base/ilx_0771095', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771095', 'term_label': 'Tail of pancreas (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001151'}, {'term_ilx': 'ilx_0771095', 'term_label': 'Tail of pancreas (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14519'}]",[]
ilx_0771172,Segment part of sacral spinal cord (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771172', 'iri': 'http://uri.interlex.org/base/ilx_0771172', 'preferred': '1'}]",[],[],"[{'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0776235', 'term2_label': 'substantia gelatinosa of sacral spinal cord dorsal horn'}, {'term1_ilx': 'ilx_0774116', 'term1_label': 'Spinal cord internal structures per segment (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0771172', 'term2_label': 'Segment part of sacral spinal cord (TermSet)'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110297', 'term2_label': 'Sacral spinal cord dorsal column'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110300', 'term2_label': 'Sacral spinal cord gray matter'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110298', 'term2_label': 'Sacral spinal cord dorsal horn'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110306', 'term2_label': 'Sacral spinal cord white matter'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110303', 'term2_label': 'Sacral spinal cord ventral column'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110299', 'term2_label': 'Sacral spinal cord gray commissure'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110304', 'term2_label': 'Sacral spinal cord ventral commissure'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110302', 'term2_label': 'Sacral spinal cord lateral horn'}, {'term1_ilx': 'ilx_0771172', 'term1_label': 'Segment part of sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110301', 'term2_label': 'Sacral spinal cord lateral column'}]","[{'term_ilx': 'ilx_0771172', 'term_label': 'Segment part of sacral spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma256659'}, {'term_ilx': 'ilx_0771172', 'term_label': 'Segment part of sacral spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1512'}, {'term_ilx': 'ilx_0771172', 'term_label': 'Segment part of sacral spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0007717'}]",[]
ilx_0771187,Sublentiform nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771187', 'iri': 'http://uri.interlex.org/base/ilx_0771187', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771187', 'term_label': 'Sublentiform nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://cocomac.g-node.org/services/custom_sql_query.php?sql=SELECT%20*%20from%20BrainMaps_BrainSiteAcronyms%20where%20ID=672'}, {'term_ilx': 'ilx_0771187', 'term_label': 'Sublentiform nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002578'}, {'term_ilx': 'ilx_0771187', 'term_label': 'Sublentiform nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72404'}, {'term_ilx': 'ilx_0771187', 'term_label': 'Sublentiform nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1057'}]",[]
ilx_0771429,Sacral dorsal root ganglion (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771429', 'iri': 'http://uri.interlex.org/base/ilx_0771429', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771429', 'term_label': 'Sacral dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2602'}, {'term_ilx': 'ilx_0771429', 'term_label': 'Sacral dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6008'}, {'term_ilx': 'ilx_0771429', 'term_label': 'Sacral dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002837'}]",[]
ilx_0771423,Submucosa of neck of urinary bladder (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771423', 'iri': 'http://uri.interlex.org/base/ilx_0771423', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771423', 'term_label': 'Submucosa of neck of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma17851'}, {'term_ilx': 'ilx_0771423', 'term_label': 'Submucosa of neck of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004945'}]",[]
ilx_0771411,Body of stomach (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771411', 'iri': 'http://uri.interlex.org/base/ilx_0771411', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771411', 'term_label': 'Body of stomach (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14560'}, {'term_ilx': 'ilx_0771411', 'term_label': 'Body of stomach (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001161'}]",[]
ilx_0771495,habenulo-interpeduncular tract of midbrain (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771495', 'iri': 'http://uri.interlex.org/base/ilx_0771495', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771495', 'term_label': 'habenulo-interpeduncular tract of midbrain (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_895'}, {'term_ilx': 'ilx_0771495', 'term_label': 'habenulo-interpeduncular tract of midbrain (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0023740'}]",[]
ilx_0771526,Portal triad (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771526', 'iri': 'http://uri.interlex.org/base/ilx_0771526', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771526', 'term_label': 'Portal triad (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001279'}, {'term_ilx': 'ilx_0771526', 'term_label': 'Portal triad (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma17523'}]",[]
ilx_0771620,eighth thoracic spinal cord segment (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771620', 'iri': 'http://uri.interlex.org/base/ilx_0771620', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771620', 'term_label': 'eighth thoracic spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma71174'}, {'term_ilx': 'ilx_0771620', 'term_label': 'eighth thoracic spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0006456'}, {'term_ilx': 'ilx_0771620', 'term_label': 'eighth thoracic spinal cord segment (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1398'}]",[]
ilx_0771618,ventral nerve root of lumbar spinal cord (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771618', 'iri': 'http://uri.interlex.org/base/ilx_0771618', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771618', 'term_label': 'ventral nerve root of lumbar spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0024382'}, {'term_ilx': 'ilx_0771618', 'term_label': 'ventral nerve root of lumbar spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1266'}]",[]
ilx_0772053,infra-orbital nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772053', 'iri': 'http://uri.interlex.org/base/ilx_0772053', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772053', 'term_label': 'infra-orbital nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0018408'}, {'term_ilx': 'ilx_0772053', 'term_label': 'infra-orbital nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma52978'}]",[]
ilx_0772058,axillary nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772058', 'iri': 'http://uri.interlex.org/base/ilx_0772058', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772058', 'term_label': 'axillary nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma37072'}, {'term_ilx': 'ilx_0772058', 'term_label': 'axillary nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/1104'}, {'term_ilx': 'ilx_0772058', 'term_label': 'axillary nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001493'}]",[]
ilx_0772186,Muscle layer of jejunum (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772186', 'iri': 'http://uri.interlex.org/base/ilx_0772186', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772186', 'term_label': 'Muscle layer of jejunum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0012377'}, {'term_ilx': 'ilx_0772186', 'term_label': 'Muscle layer of jejunum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14951'}]",[]
ilx_0770364,thoracic cavity nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770364', 'iri': 'http://uri.interlex.org/base/ilx_0770364', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770364', 'term_label': 'thoracic cavity nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003443'}]",[]
ilx_0770522,lamina IV of gray matter of spinal cord (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770522', 'iri': 'http://uri.interlex.org/base/ilx_0770522', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770522', 'term_label': 'lamina IV of gray matter of spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma68865'}, {'term_ilx': 'ilx_0770522', 'term_label': 'lamina IV of gray matter of spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0016575'}]",[]
ilx_0770686,vomeronasal nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770686', 'iri': 'http://uri.interlex.org/base/ilx_0770686', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/803'}, {'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/949'}, {'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/1000'}, {'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0009121'}, {'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/nlx_anat_1005018'}, {'term_ilx': 'ilx_0770686', 'term_label': 'vomeronasal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/1053'}]",[]
ilx_0770660,Myocardium of anterior wall of right ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770660', 'iri': 'http://uri.interlex.org/base/ilx_0770660', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770660', 'term_label': 'Myocardium of anterior wall of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma260877'}, {'term_ilx': 'ilx_0770660', 'term_label': 'Myocardium of anterior wall of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0036291'}]",[]
ilx_0770829,Muscle layer of urinary bladder (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770829', 'iri': 'http://uri.interlex.org/base/ilx_0770829', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770829', 'term_label': 'Muscle layer of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma15930'}, {'term_ilx': 'ilx_0770829', 'term_label': 'Muscle layer of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0012378'}]",[]
ilx_0770858,upper arm nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770858', 'iri': 'http://uri.interlex.org/base/ilx_0770858', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770858', 'term_label': 'upper arm nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004217'}]",[]
ilx_0771004,Arcuate nucleus of medulla (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771004', 'iri': 'http://uri.interlex.org/base/ilx_0771004', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771004', 'term_label': 'Arcuate nucleus of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/316'}, {'term_ilx': 'ilx_0771004', 'term_label': 'Arcuate nucleus of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2635'}, {'term_ilx': 'ilx_0771004', 'term_label': 'Arcuate nucleus of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72609'}, {'term_ilx': 'ilx_0771004', 'term_label': 'Arcuate nucleus of medulla (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002865'}]",[]
